filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
FLAG-CEBPA-human_HepG2_ENCFF380VMK-flat80-peaklist.text	CEBPA	HepG2	2242	2161	2337	176	3.56546350911	3.42762135751	2.33794049667	-0.156435425654	8.85476508389
FLAG-CEBPG-human_HepG2_ENCFF313IDI-flat80-peaklist.text	CEBPG	HepG2	455	364	571	207	1.64968512486	1.54174201954	1.07389866784	0.0847611292074	4.20387777143
FLAG-CEBPG-human_HepG2_ENCFF795BPY-flat80-peaklist.text	CEBPG	HepG2	192	127	257	130	1.14156818712	1.05540098498	0.807630040478	0.151632555502	2.22061905366
FLAG-CEBPG-human_HepG2_ENCFF795BPY-flat80-peaklist.text	CEBPG	HepG2	455	358	590	232	1.63758046047	1.55141325833	1.08982726552	0.075636735556	3.85005645298
FLAG-DMAP1-human_HepG2_ENCFF149IMC-flat80-peaklist.text	DMAP1	HepG2	477	367	560	193	1.14530100133	1.0310980818	0.801060093305	0.230486186512	2.08689124778
FLAG-DMAP1-human_HepG2_ENCFF506EAM-flat80-peaklist.text	DMAP1	HepG2	467	314	567	253	1.59731061555	1.40072529859	1.12241131785	0.405554163535	2.16546447508
FLAG-DMAP1-human_HepG2_ENCFF822PEP-flat80-peaklist.text	DMAP1	HepG2	443	191	577	386	1.50249309337	1.28054750795	0.971121144411	0.222812621835	2.03328540313
FLAG-DMAP1-human_HepG2_ENCFF959PDP-flat80-peaklist.text	DMAP1	HepG2	473	268	563	295	1.24308278532	1.0680027042	0.744798987421	0.188236740213	2.87610738715
FLAG-DRAP1-human_HepG2_ENCFF043WWC-flat80-peaklist.text	DRAP1	HepG2	535	400	679	279	1.46552158689	1.33088989181	0.873042634319	-0.0387098884136	4.55149445739
FLAG-DRAP1-human_HepG2_ENCFF596FMG-flat80-peaklist.text	DRAP1	HepG2	536	403	637	234	1.62081504036	1.45170310508	1.00954374041	0.0018172001133	4.07745842626
FLAG-ELF3-human_HepG2_ENCFF220CFA-flat80-peaklist.text	ELF3	HepG2	497	388	587	199	1.72681680332	1.53207107155	1.26251943165	0.0497571043468	3.08612698009
FLAG-ELF3-human_HepG2_ENCFF366HVP-flat80-peaklist.text	ELF3	HepG2	472	388	586	198	1.52454716233	1.30881102321	1.09112633987	0.0335134343278	3.17127080283
FLAG-ELF3-human_HepG2_ENCFF496IFI-flat80-peaklist.text	ELF3	HepG2	467	388	590	202	1.81879185248	1.587705023	1.26317727964	0.0507779843704	3.13483206715
FLAG-ELF3-human_HepG2_ENCFF866NMP-flat80-peaklist.text	ELF3	HepG2	472	401	581	180	1.58205870123	1.40437348396	1.1362690105	0.0949390117125	2.68471394263
FLAG-FOXA3-human_HepG2_ENCFF230VSB-flat80-peaklist.text	FOXA3	HepG2	472	373	573	200	10.6299217098	10.4683181896	6.99373894571	0.175735756329	20.1041220846
FLAG-FOXA3-human_HepG2_ENCFF349DVS-flat80-peaklist.text	FOXA3	HepG2	472	385	563	178	10.7316522266	10.6154352929	7.05202799358	0.0340180371823	23.2056578071
FLAG-FOXA3-human_HepG2_ENCFF843SEP-flat80-peaklist.text	FOXA3	HepG2	469	382	564	182	10.6939594726	10.5838564401	7.00952897969	0.0484933925935	23.6988030474
FLAG-FOXA3-human_HepG2_ENCFF889YJQ-flat80-peaklist.text	FOXA3	HepG2	472	373	580	207	10.4207111835	10.2400447883	6.73415289653	0.0599902732537	20.9552706542
FLAG-FOXA3-human_HepG2_ENCFF889YJQ-flat80-peaklist.text	FOXA3	HepG2	2469	2353	2551	198	1.2547005067	1.07403411147	0.773073497236	0.0891987875498	2.39525627014
FLAG-GABP-human_HepG2_ENCFF214GRW-flat80-peaklist.text	GABP	HepG2	471	427	530	103	1.77306397306	1.53777441077	1.05246697747	-0.0910774410774	2.36011311974
FLAG-GABP-human_HepG2_ENCFF992GVS-flat80-peaklist.text	GABP	HepG2	470	426	568	142	1.72511373275	1.49902845246	0.975326316062	-0.0961330865911	2.45962340996
FLAG-GABPB1_isoform2-human_HepG2_ENCFF077HRE-flat80-peaklist.text	GABPB1_isoform2	HepG2	183	75	314	239	5.84281323118	5.5856750929	4.2193198223	1.37748772767	6.74465912438
FLAG-GABPB1_isoform2-human_HepG2_ENCFF077HRE-flat80-peaklist.text	GABPB1_isoform2	HepG2	453	333	591	258	6.49777186463	6.24063372635	4.84414005233	1.3887675674	7.55318739778
FLAG-GABPB1_isoform2-human_HepG2_ENCFF113ZJZ-flat80-peaklist.text	GABPB1_isoform2	HepG2	164	75	315	240	5.6602227104	5.38128762973	4.14516227081	1.38849329596	6.21621462995
FLAG-GABPB1_isoform2-human_HepG2_ENCFF113ZJZ-flat80-peaklist.text	GABPB1_isoform2	HepG2	451	333	589	256	6.50649193243	6.22755685175	4.90145977032	1.33648208469	7.96744660882
FLAG-GABPB1_isoform2-human_HepG2_ENCFF380EDB-flat80-peaklist.text	GABPB1_isoform2	HepG2	467	385	571	186	3.97850719675	3.48784966174	3.14113852127	1.25323366463	2.60402267153
FLAG-GABPB1_isoform2-human_HepG2_ENCFF954JMY-flat80-peaklist.text	GABPB1_isoform2	HepG2	467	380	568	188	3.97699253701	3.49093956761	3.06597887016	1.21766241977	2.59271076708
FLAG-GATAD1-human_HepG2_ENCFF024FCT-flat80-peaklist.text	GATAD1	HepG2	471	385	590	205	1.48315495579	1.39446525516	1.05393051784	0.135659996898	4.47795286506
FLAG-GATAD1-human_HepG2_ENCFF533AUS-flat80-peaklist.text	GATAD1	HepG2	498	369	592	223	1.46867215942	1.35587292585	0.992206019216	0.0983560068979	4.26522769092
FLAG-GATAD2A-human_HepG2_ENCFF073LYD-flat80-peaklist.text	GATAD2A	HepG2	472	374	597	223	4.51654451683	4.25155741042	3.24121799626	0.459921281216	6.56787515057
FLAG-GATAD2A-human_HepG2_ENCFF136XWQ-flat80-peaklist.text	GATAD2A	HepG2	460	358	593	235	4.73952752917	4.54441641103	3.24685485777	0.193345139833	9.44723780397
FLAG-GATAD2A-human_HepG2_ENCFF892XHN-flat80-peaklist.text	GATAD2A	HepG2	459	359	595	236	4.59496690133	4.42428916675	3.17534467524	0.123158558369	9.07720458462
FLAG-GATAD2A-human_HepG2_ENCFF954XER-flat80-peaklist.text	GATAD2A	HepG2	472	369	601	232	4.72498289218	4.43861098185	3.20659682251	0.299937043221	7.47695342379
FLAG-GATAD2A-human_HepG2_ENCFF954XER-flat80-peaklist.text	GATAD2A	HepG2	2234	2181	2346	165	1.29845619029	1.01208427997	0.864305781965	0.0549338953823	2.02697318997
FLAG-HBP1-human_HepG2_ENCFF612BOB-flat80-peaklist.text	HBP1	HepG2	455	381	555	174	1.57606263982	1.32319549686	1.02474272931	0.154921700224	2.20513584045
FLAG-HLF-human_HepG2_ENCFF265DXN-flat80-peaklist.text	HLF	HepG2	2272	2166	2387	221	4.86965811966	4.61987730907	2.79567874326	-0.0622415219189	7.63944470395
FLAG-HLF-human_HepG2_ENCFF310ION-flat80-peaklist.text	HLF	HepG2	2273	2141	2398	257	4.65848628105	4.43737903226	2.6381519949	-0.0534621802002	8.58318790968
FLAG-HLF-human_HepG2_ENCFF434YLV-flat80-peaklist.text	HLF	HepG2	2270	2104	2401	297	3.24702886248	2.86975287682	1.70883527527	-0.197729988053	4.91475915511
FLAG-HLF-human_HepG2_ENCFF530GUM-flat80-peaklist.text	HLF	HepG2	2273	2173	2400	227	3.43523380845	3.06672855714	1.9493014701	-0.123155788947	4.92175674973
FLAG-HMG20A-human_HepG2_ENCFF259HFL-flat80-peaklist.text	HMG20A	HepG2	472	385	604	219	2.3332111835	2.16561726384	1.67898473744	0.144320032573	4.25183422489
FLAG-HMG20A-human_HepG2_ENCFF637CQD-flat80-peaklist.text	HMG20A	HepG2	487	382	605	223	2.27863433466	2.13026782483	1.62358722212	0.143074489618	3.64809439314
FLAG-HOMEZ-human_HepG2_ENCFF147GPM-flat80-peaklist.text	HOMEZ	HepG2	468	347	591	244	3.30273409289	3.03222762981	2.05154264562	-0.0232036788657	6.78307356999
FLAG-HOMEZ-human_HepG2_ENCFF282RXE-flat80-peaklist.text	HOMEZ	HepG2	511	383	590	207	1.55429922806	1.40004056044	1.0990983673	0.0255343358172	3.21440331289
FLAG-HOMEZ-human_HepG2_ENCFF859NCC-flat80-peaklist.text	HOMEZ	HepG2	468	384	584	200	3.33252966496	3.13424267101	2.33314662148	0.298832305724	5.64454379887
FLAG-HOMEZ-human_HepG2_ENCFF889CRT-flat80-peaklist.text	HOMEZ	HepG2	475	369	609	240	1.53301057516	1.39007380304	1.03907582061	-0.073424880639	3.8257945841
FLAG-KAT8-human_HepG2_ENCFF319QGL-flat80-peaklist.text	KAT8	HepG2	485	390	598	208	2.13422979482	1.86462106406	1.52146634819	0.0911759792867	3.35439762
FLAG-KAT8-human_HepG2_ENCFF791PQR-flat80-peaklist.text	KAT8	HepG2	467	387	599	212	2.33320805145	2.02375478159	1.594511085	0.0714914112308	3.10788502565
FLAG-KAT8-human_HepG2_ENCFF883KKU-flat80-peaklist.text	KAT8	HepG2	475	383	590	207	2.23492764887	1.92626858555	1.55714053	0.0611242588048	3.59853725589
FLAG-KAT8-human_HepG2_ENCFF942OZW-flat80-peaklist.text	KAT8	HepG2	456	385	589	204	2.10873274391	1.81612160695	1.47472937351	0.0700523930166	3.42028821851
FLAG-KDM1A-human_HepG2_ENCFF134LGG-flat80-peaklist.text	KDM1A	HepG2	4632	4495	4770	275	1.20768632408	1.00932432301	0.531888391212	-0.281568136516	4.26239593066
FLAG-KDM1A-human_HepG2_ENCFF134LGG-flat80-peaklist.text	KDM1A	HepG2	5694	5573	5787	214	1.42493072099	1.22656871992	0.888823947078	-0.218638485099	4.39474437588
FLAG-KDM1A-human_HepG2_ENCFF265GNF-flat80-peaklist.text	KDM1A	HepG2	5689	5560	5792	232	1.60367930115	1.39274163459	0.949841645263	-0.189027489883	5.50460874235
FLAG-KDM1A-human_HepG2_ENCFF650PCW-flat80-peaklist.text	KDM1A	HepG2	5691	5574	5793	219	1.63917049663	1.38854812369	1.01684793588	-0.109544420151	3.71554584459
FLAG-KDM1A-human_HepG2_ENCFF858XHV-flat80-peaklist.text	KDM1A	HepG2	5694	5576	5793	217	1.65742015097	1.40260564085	1.01676548873	-0.228128647819	3.6149485019
FLAG-KLF16-human_HepG2_ENCFF102DQG-flat80-peaklist.text	KLF16	HepG2	467	380	598	218	1.63635114491	1.3288265048	1.11775983369	0.0196538986914	3.06314600829
FLAG-KLF16-human_HepG2_ENCFF994SGQ-flat80-peaklist.text	KLF16	HepG2	472	393	597	204	1.6158431967	1.32482869997	1.12673608713	0.0815565839972	2.36515803295
FLAG-KLF6_isoform2-human_HepG2_ENCFF496MEG-flat80-peaklist.text	KLF6_isoform2	HepG2	471	402	567	165	1.27587732776	1.03821645873	0.915233548045	0.118548337533	2.37597492943
FLAG-KLF6_isoform2-human_HepG2_ENCFF521ZCY-flat80-peaklist.text	KLF6_isoform2	HepG2	477	386	572	186	1.30122692725	1.10681172638	0.880420723812	0.0613029315961	2.50165963849
FLAG-KMT2B-human_HepG2_ENCFF031TCU-flat80-peaklist.text	KMT2B	HepG2	471	383	570	187	1.41278458542	1.27174058563	1.06652602178	0.355041966117	2.18497148681
FLAG-KMT2B-human_HepG2_ENCFF573YRY-flat80-peaklist.text	KMT2B	HepG2	484	388	573	185	1.38637451507	1.22298075843	1.08938714258	0.334424005737	1.91805703384
FLAG-KMT2B-human_HepG2_ENCFF897UYW-flat80-peaklist.text	KMT2B	HepG2	458	385	572	187	1.2920639621	1.10426698582	0.943784411794	0.217742572303	2.13170444422
FLAG-MBD1_isoform1-human_HepG2_ENCFF249FGE-flat80-peaklist.text	MBD1_isoform1	HepG2	263	183	316	133	1.42428624397	1.16406080831	1.06083486904	0.424137931034	1.48720505844
FLAG-MBD1_isoform1-human_HepG2_ENCFF249FGE-flat80-peaklist.text	MBD1_isoform1	HepG2	455	354	534	180	2.75977011494	2.49954467927	2.00067621687	0.389896180942	4.31357594295
FLAG-MBD1_isoform1-human_HepG2_ENCFF915XNP-flat80-peaklist.text	MBD1_isoform1	HepG2	457	349	503	154	2.4339025933	2.12270714738	1.89928281406	0.615037950664	3.17754478003
FLAG-MBD1_isoform2-human_HepG2_ENCFF077FJW-flat80-peaklist.text	MBD1_isoform2	HepG2	458	372	524	152	3.1295808646	2.89889455782	2.28246065451	0.517994294492	4.11950339458
FLAG-MBD1_isoform2-human_HepG2_ENCFF279IGS-flat80-peaklist.text	MBD1_isoform2	HepG2	446	367	543	176	1.87034739454	1.68087417287	1.34374167613	0.271738006617	2.92608833438
FLAG-MBD1_isoform2-human_HepG2_ENCFF559XKV-flat80-peaklist.text	MBD1_isoform2	HepG2	455	380	520	140	2.02941176471	1.86201771031	1.52094463958	0.356657179001	2.6118041998
FLAG-MBD1_isoform2-human_HepG2_ENCFF847VNA-flat80-peaklist.text	MBD1_isoform2	HepG2	454	368	526	158	2.94425873308	2.7143506602	2.19687945335	0.579767675079	3.72178294074
FLAG-MIER2-human_HepG2_ENCFF372GAL-flat80-peaklist.text	MIER2	HepG2	467	384	629	245	1.19924123395	1.01342027208	0.835523704039	0.108813949032	2.00828466047
FLAG-MIER2-human_HepG2_ENCFF517HYD-flat80-peaklist.text	MIER2	HepG2	454	381	609	228	1.21480198058	1.0110910589	0.863254862799	0.121393643973	1.84740845171
FLAG-MIER3-human_HepG2_ENCFF703SXU-flat80-peaklist.text	MIER3	HepG2	482	364	597	233	2.2898728907	2.10980566236	1.54297992329	0.124796110798	5.18314255113
FLAG-MIER3-human_HepG2_ENCFF969UPC-flat80-peaklist.text	MIER3	HepG2	473	369	600	231	2.10948952486	1.99106866834	1.51185804113	0.179869466447	4.61290640892
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	179	39	299	260	11.8258287028	11.2976370952	10.002394581	4.65234719295	7.44476098146
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	455	359	569	210	14.0975282621	13.5693366545	12.3890950764	7.7460049818	7.48693613246
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	707	611	797	186	11.7664686722	11.2382770646	10.0779668693	4.74412722744	8.14085741154
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	1649	1566	1752	186	1.87139298716	1.34320137957	1.39246172715	0.57717953631	1.60103303673
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	1852	1759	1937	178	2.1042728492	1.57608124162	1.41442815839	0.100191607588	2.28998745026
FLAG-MXD3_isoform1-human_HepG2_ENCFF666VJD-flat80-peaklist.text	MXD3_isoform1	HepG2	5875	5826	6025	199	2.20268250623	1.67449089864	1.28916095037	-0.500574822763	3.33114009648
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	179	40	299	259	11.7678455095	11.2883946797	9.99129741323	4.92699705289	7.10022640875
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	455	367	576	209	13.5730184582	13.0935676284	12.2704534778	8.34866604622	6.93093772896
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	707	618	796	178	11.3463006049	10.8668497751	9.94973592152	5.02466263378	7.05301440326
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	1216	1145	1268	123	1.72110283853	1.24165200869	1.41407568912	0.677737707461	1.3138635715
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	1649	1579	1743	164	1.93946021405	1.46000938421	1.45527142058	0.480626648053	1.81692577157
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	1838	1759	1960	201	1.74128276718	1.26183193734	1.19456109757	0.0413680781759	2.32347645762
FLAG-MXD3_isoform1-human_HepG2_ENCFF741PDQ-flat80-peaklist.text	MXD3_isoform1	HepG2	5885	5829	6025	196	2.28342639988	1.80397557003	1.3422100863	-0.517306499147	3.7273279284
FLAG-NFIA_isoform1-human_HepG2_ENCFF590MFY-flat80-peaklist.text	NFIA_isoform1	HepG2	471	379	580	201	1.31441587092	1.11426694169	0.933763383187	0.167851994616	2.43123540451
FLAG-NFIA_isoform1-human_HepG2_ENCFF664VVG-flat80-peaklist.text	NFIA_isoform1	HepG2	471	401	577	176	1.29626744717	1.07044285512	0.986347907345	0.180096460999	2.08887695844
FLAG-NFIL3-human_HepG2_ENCFF238YWI-flat80-peaklist.text	NFIL3	HepG2	469	373	605	232	1.35079488551	1.26196110652	0.951203392246	0.0193604453304	3.16400168848
FLAG-NFIL3-human_HepG2_ENCFF238YWI-flat80-peaklist.text	NFIL3	HepG2	2270	2179	2348	169	5.3994968156	5.31066303661	3.42309173142	-0.0962978268268	13.4315942944
FLAG-NFIL3-human_HepG2_ENCFF504FEY-flat80-peaklist.text	NFIL3	HepG2	469	368	603	235	1.3439882593	1.26306799823	0.902195820337	0.0517414181909	3.5958529492
FLAG-NFIL3-human_HepG2_ENCFF504FEY-flat80-peaklist.text	NFIL3	HepG2	2262	2180	2346	166	5.20142940664	5.12050914558	3.29573502171	-0.124903652265	16.6634548474
FLAG-NFIL3-human_HepG2_ENCFF517DLT-flat80-peaklist.text	NFIL3	HepG2	469	380	598	218	2.24666364299	2.06889841807	1.61779475758	0.0908836020286	5.06012427155
FLAG-NFIL3-human_HepG2_ENCFF517DLT-flat80-peaklist.text	NFIL3	HepG2	2273	2189	2346	157	10.5753102709	10.397545046	6.96972702146	-0.0770695034291	27.3281190058
FLAG-NFIL3-human_HepG2_ENCFF627NHL-flat80-peaklist.text	NFIL3	HepG2	471	385	587	202	2.2950597177	2.16315906623	1.61197549783	0.12345276873	4.62790118077
FLAG-NFIL3-human_HepG2_ENCFF627NHL-flat80-peaklist.text	NFIL3	HepG2	2273	2188	2347	159	11.1997828447	11.0678821933	7.28447373779	-0.129431324647	24.9503440159
FLAG-NR2F6-human_HepG2_ENCFF158MII-flat80-peaklist.text	NR2F6	HepG2	501	410	576	166	1.33782948904	1.23976917437	1.07292682925	0.401360625984	1.59583931654
FLAG-NR2F6-human_HepG2_ENCFF466FOB-flat80-peaklist.text	NR2F6	HepG2	468	403	594	191	3.02603335954	2.91061369763	2.42391862586	0.895914298551	4.42617899982
FLAG-NR2F6-human_HepG2_ENCFF466FOB-flat80-peaklist.text	NR2F6	HepG2	706	626	786	160	1.95032011681	1.8349004549	1.56108977852	0.56390823318	2.61663647757
FLAG-NR2F6-human_HepG2_ENCFF612OKW-flat80-peaklist.text	NR2F6	HepG2	495	406	577	171	3.17421492731	3.03443885105	2.51490068147	0.928773072747	5.64106821587
FLAG-NR2F6-human_HepG2_ENCFF612OKW-flat80-peaklist.text	NR2F6	HepG2	706	621	781	160	1.99308769406	1.85331161781	1.64835156346	0.76314423904	2.88392677562
FLAG-NR2F6-human_HepG2_ENCFF928UGX-flat80-peaklist.text	NR2F6	HepG2	498	408	598	190	1.33650236842	1.25594626004	1.08959583146	0.398904678384	2.00157623178
FLAG-RAD21-human_HepG2_ENCFF280INZ-flat80-peaklist.text	RAD21	HepG2	109	64	201	137	1.32283228323	1.06335493549	1.01079890598	0.216321632163	1.41533889074
FLAG-RAD21-human_HepG2_ENCFF280INZ-flat80-peaklist.text	RAD21	HepG2	471	377	602	225	3.67920792079	3.41973057306	2.40267902896	0.106180618062	4.13493181067
FLAG-RAD21-human_HepG2_ENCFF970PZO-flat80-peaklist.text	RAD21	HepG2	134	88	215	127	1.47272727273	1.19459504132	1.04780044766	0.26914600551	1.39345334888
FLAG-RAD21-human_HepG2_ENCFF970PZO-flat80-peaklist.text	RAD21	HepG2	495	379	595	216	3.6694214876	3.3912892562	2.53695141613	0.289531680441	4.43359227344
FLAG-RAD21-human_MCF-7_ENCFF535LOU-flat80-peaklist.text	RAD21	MCF-7	481	451	533	82	1.82190550566	1.43906286607	1.33717109751	0.556677079266	1.58881846715
FLAG-RAD21-human_MCF-7_ENCFF969FLL-flat80-peaklist.text	RAD21	MCF-7	563	420	648	228	1.42533486414	1.16378109453	0.944875220806	0.0681209337926	1.66254336576
FLAG-RARA-human_HepG2_ENCFF109LMR-flat80-peaklist.text	RARA	HepG2	474	384	597	213	1.70960465843	1.54030480568	1.1689298417	0.134470795591	3.6725636331
FLAG-RARA-human_HepG2_ENCFF601TEC-flat80-peaklist.text	RARA	HepG2	485	371	599	228	1.69875970935	1.56040628915	1.13743291401	0.117050864445	3.73641314698
FLAG-RARA-human_HepG2_ENCFF782NHL-flat80-peaklist.text	RARA	HepG2	472	393	580	187	1.66199025326	1.47140812565	1.27702235915	0.320930232558	2.79098391302
FLAG-RARA-human_HepG2_ENCFF893UTT-flat80-peaklist.text	RARA	HepG2	473	382	611	229	1.74176656928	1.6112884695	1.2058419244	0.14444631004	3.95075862054
FLAG-RCOR2-human_HepG2_ENCFF665GTT-flat80-peaklist.text	RCOR2	HepG2	5723	5516	5808	292	1.99231956112	1.76904451683	1.02232544931	-0.563037887879	7.13637731905
FLAG-RCOR2-human_HepG2_ENCFF799EAP-flat80-peaklist.text	RCOR2	HepG2	5721	5549	5798	249	1.77341657619	1.53928098987	1.04893414767	-0.262821208831	5.02437389041
FLAG-RXRB-human_HepG2_ENCFF049BHT-flat80-peaklist.text	RXRB	HepG2	473	400	586	186	1.50950074931	1.36359351507	1.05746089679	0.121021538004	2.86987949581
FLAG-RXRB-human_HepG2_ENCFF406PEZ-flat80-peaklist.text	RXRB	HepG2	485	369	613	244	1.85719523517	1.6392857008	1.19744119033	-0.117183590615	3.13950844223
FLAG-RXRB-human_HepG2_ENCFF644DWE-flat80-peaklist.text	RXRB	HepG2	468	359	640	281	1.752389235	1.52135321464	1.1231121151	-0.201861104962	3.42999065151
FLAG-RXRB-human_HepG2_ENCFF885CDH-flat80-peaklist.text	RXRB	HepG2	473	382	590	208	1.56653496984	1.39227800002	1.04094456674	0.0906689290447	3.23313679598
FLAG-SAP130-human_HepG2_ENCFF177GEH-flat80-peaklist.text	SAP130	HepG2	494	394	604	210	4.17692691993	4.04254115625	3.01429800076	0.288119741812	5.81487266905
FLAG-SAP130-human_HepG2_ENCFF473VCY-flat80-peaklist.text	SAP130	HepG2	501	373	612	239	4.07437435449	3.93399221419	2.73964576547	0.149002939541	6.88974216319
FLAG-SAP130-human_HepG2_ENCFF647QVM-flat80-peaklist.text	SAP130	HepG2	522	384	609	225	2.57945168295	2.3139644796	1.74701265664	0.00180316426245	4.75113023672
FLAG-SAP130-human_HepG2_ENCFF939QRF-flat80-peaklist.text	SAP130	HepG2	524	384	620	236	2.30053003874	2.02149336006	1.64914808725	0.0736946591369	4.67855066741
FLAG-SMAD4_isoform1-human_HepG2_ENCFF492RWD-flat80-peaklist.text	SMAD4_isoform1	HepG2	474	379	608	229	2.23216807194	2.02364010411	1.51446799557	0.0940986238175	4.6040503663
FLAG-SMAD4_isoform1-human_HepG2_ENCFF501HGC-flat80-peaklist.text	SMAD4_isoform1	HepG2	467	360	612	252	5.20007714727	4.64285616321	3.61899659088	0.451058631922	5.87628182736
FLAG-SMAD4_isoform1-human_HepG2_ENCFF618MTC-flat80-peaklist.text	SMAD4_isoform1	HepG2	472	359	621	262	5.25227146718	4.65742788828	3.59900406527	0.433293194262	5.25166889164
FLAG-SMAD4_isoform1-human_HepG2_ENCFF652KLI-flat80-peaklist.text	SMAD4_isoform1	HepG2	467	399	580	181	2.33781347838	2.18006653806	1.80197441469	0.45078587015	3.4251640787
FLAG-SOX13_isoform1-human_HepG2_ENCFF015OQD-flat80-peaklist.text	SOX13_isoform1	HepG2	495	382	611	229	5.63339140974	5.45417806732	3.85308392315	0.00640608034745	11.6622292345
FLAG-SOX13_isoform1-human_HepG2_ENCFF015OQD-flat80-peaklist.text	SOX13_isoform1	HepG2	2248	2152	2360	208	3.09464939525	2.91543605282	1.8725941573	-0.0648776607833	6.65113453229
FLAG-SOX13_isoform1-human_HepG2_ENCFF175WMD-flat80-peaklist.text	SOX13_isoform1	HepG2	484	382	608	226	5.60731201187	5.32538216392	3.87646351127	0.034752807717	11.6850569471
FLAG-SOX13_isoform1-human_HepG2_ENCFF175WMD-flat80-peaklist.text	SOX13_isoform1	HepG2	2248	2142	2378	236	2.88950737615	2.6075775282	1.66998727114	-0.2193565832	6.34186822171
FLAG-SOX13_isoform1-human_HepG2_ENCFF608KUT-flat80-peaklist.text	SOX13_isoform1	HepG2	498	359	612	253	2.00959508031	1.82163266596	1.35102827964	-0.0575438054588	4.51141176933
FLAG-SOX13_isoform1-human_HepG2_ENCFF684ORD-flat80-peaklist.text	SOX13_isoform1	HepG2	483	350	619	269	2.09108483218	1.91742104518	1.33719355668	-0.0980916300807	4.55157567052
FLAG-SOX5-human_HepG2_ENCFF464SUA-flat80-peaklist.text	SOX5	HepG2	472	370	604	234	2.73358997137	2.5360369164	1.85078409012	-0.151761918863	6.47288497049
FLAG-SOX5-human_HepG2_ENCFF464SUA-flat80-peaklist.text	SOX5	HepG2	2242	2168	2346	178	1.81722436087	1.61967130589	1.1292345139	-0.112437074326	4.36705995646
FLAG-SOX5-human_HepG2_ENCFF568LZN-flat80-peaklist.text	SOX5	HepG2	483	404	579	175	1.19224565953	1.09185094294	0.918297271759	0.212384175074	2.05871839896
